FragmentID	PGF.NH	COX.NH	CIGAR	NM	XG
WTCHG_18627:2:101:2797:16406	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2821:3565	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2953:10102	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3106:13963	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3319:9979	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3412:19293	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3446:11740	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3529:10607	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3614:1397	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3648:7583	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3670:5069	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3671:15346	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3752:16164	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3786:5896	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3883:9337	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3903:13991	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:3979:15322	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:4107:14727	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:4197:14077	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:4235:7089	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:4257:12387	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:4514:2446	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:4889:12083	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:4940:9452	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5112:8269	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5291:11692	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5395:12287	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5516:14835	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5574:5354	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5605:15091	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5710:7429	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5726:5212	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5781:12222	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5841:4521	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5847:9078	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5879:2114	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:5960:10977	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6104:5208	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6319:16559	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6349:9275	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6385:11506	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6396:4681	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6651:5153	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6755:19560	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6875:20527	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:6960:7698	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7014:8402	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7032:11829	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7063:5763	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7119:16160	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7177:4715	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7218:3590	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7304:8950	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7404:16809	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7420:10242	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7470:4963	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7527:1800	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7712:5265	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7846:5897	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:7897:9882	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8168:18362	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8305:11491	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8355:5406	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8387:2375	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8413:20672	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8536:5889	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8567:9838	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:8595:3971	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:10015:14346	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10041:6249	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10071:19446	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10088:7010	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10111:2827	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1015:14915	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10207:3837	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10224:13340	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10239:6836	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10252:18917	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10276:10005	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10280:10336	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10313:5260	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10329:15614	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10340:15665	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10374:16714	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10422:17698	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10423:18892	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10459:1122	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1061:14018	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10742:2096	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10827:2120	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10861:1741	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10885:15109	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10891:19658	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10894:17725	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10971:9552	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11071:14030	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11091:1685	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11199:3158	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11258:7189	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11270:16127	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11280:4089	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11285:7119	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11295:7379	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11324:12390	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11365:19706	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11430:5198	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11442:9598	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11491:12282	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11555:9810	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11573:14711	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11579:16262	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11609:2615	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11646:4266	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11647:4324	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11679:8353	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11835:3727	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11856:6290	>=1	NA	.	.	PGF
WTCHG_18627:2:100:11914:15743	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12018:7657	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12043:3503	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12054:7551	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12082:13932	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12172:8087	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12213:5735	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12234:19640	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12278:20994	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12339:16495	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1233:15033	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12361:19432	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12476:12403	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12483:17397	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12501:4905	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12505:11927	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12572:7305	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12639:3353	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12868:9404	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12887:3493	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12899:3547	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1289:21077	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12925:10824	>=1	NA	.	.	PGF
WTCHG_18627:2:100:12970:11127	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1300:8120	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13100:20602	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1314:5992	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13164:2713	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13184:1350	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13219:9216	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13267:8919	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13271:7261	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13307:9564	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13331:11836	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13357:9015	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13400:6554	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13421:11096	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1343:13835	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13470:3822	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13497:4211	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13532:4324	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13540:16839	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13619:17461	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1362:12301	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13689:19357	>=1	NA	.	.	PGF
WTCHG_18627:2:100:13918:11035	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14024:9919	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14102:13162	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14142:7666	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14146:2824	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14148:14171	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14180:4148	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14217:10192	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14268:1920	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14283:14106	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14297:4827	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14316:14957	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14317:7838	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14474:14665	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14501:7306	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14530:8037	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14551:13769	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14655:12119	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14663:5588	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1467:17376	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14696:5968	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14735:20238	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14810:11339	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14828:15913	>=1	NA	.	.	PGF
WTCHG_18627:2:100:14873:17563	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15068:20062	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15073:17811	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15075:10217	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15080:7877	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15111:5165	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15137:9582	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1515:10490	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15200:3943	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15216:21145	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15255:4064	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15275:10985	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15296:6564	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15347:10603	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15364:15374	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15497:7563	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15516:13940	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15524:18582	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15586:16197	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15592:8214	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15597:6172	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15603:12912	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15637:9476	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15657:4293	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1567:10041	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15681:20625	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15772:16884	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15790:13436	>=1	NA	.	.	PGF
WTCHG_18627:2:100:15839:8685	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1596:19520	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16102:8155	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16113:14954	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16124:11842	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16125:12764	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16125:4885	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16160:6520	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1620:1297	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16267:8766	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16300:4561	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16327:8885	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16363:5080	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16369:16975	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16486:13454	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16537:20883	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1657:4087	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16681:2605	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16718:7468	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16719:16815	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16732:1891	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16758:7114	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16769:3083	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16792:16189	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16844:5532	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1684:14220	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16851:14676	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16968:18921	>=1	NA	.	.	PGF
WTCHG_18627:2:100:16986:9356	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17000:10096	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1700:12373	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17061:5400	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17072:12680	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1707:2770	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17088:7490	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17125:11837	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17154:19628	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17186:3355	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17292:11814	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17343:13881	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17410:7974	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17513:20681	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17551:2451	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17553:13473	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17593:15514	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17639:2260	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17698:2000	>=1	NA	.	.	PGF
WTCHG_18627:2:100:1769:7445	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17712:10404	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17808:10443	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17817:14664	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17866:13339	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17899:12228	>=1	NA	.	.	PGF
WTCHG_18627:2:100:17982:5343	>=1	NA	.	.	PGF
WTCHG_18627:2:100:10032:13038	NA	=>1	.	.	COX
WTCHG_18627:2:100:10056:9061	NA	=>1	.	.	COX
WTCHG_18627:2:100:10091:3323	NA	=>1	.	.	COX
WTCHG_18627:2:100:1017:14123	NA	=>1	.	.	COX
WTCHG_18627:2:100:10230:14091	NA	=>1	.	.	COX
WTCHG_18627:2:100:10317:16180	NA	=>1	.	.	COX
WTCHG_18627:2:100:10350:17909	NA	=>1	.	.	COX
WTCHG_18627:2:100:10371:10536	NA	=>1	.	.	COX
WTCHG_18627:2:100:1038:8865	NA	=>1	.	.	COX
WTCHG_18627:2:100:10454:2331	NA	=>1	.	.	COX
WTCHG_18627:2:100:10487:6174	NA	=>1	.	.	COX
WTCHG_18627:2:100:10592:6366	NA	=>1	.	.	COX
WTCHG_18627:2:100:10622:2613	NA	=>1	.	.	COX
WTCHG_18627:2:100:10692:18373	NA	=>1	.	.	COX
WTCHG_18627:2:100:10695:2310	NA	=>1	.	.	COX
WTCHG_18627:2:100:10698:6973	NA	=>1	.	.	COX
WTCHG_18627:2:100:10730:10252	NA	=>1	.	.	COX
WTCHG_18627:2:100:10748:11592	NA	=>1	.	.	COX
WTCHG_18627:2:100:1076:2704	NA	=>1	.	.	COX
WTCHG_18627:2:100:10848:1545	NA	=>1	.	.	COX
WTCHG_18627:2:100:10853:12566	NA	=>1	.	.	COX
WTCHG_18627:2:100:10925:15484	NA	=>1	.	.	COX
WTCHG_18627:2:100:10942:2636	NA	=>1	.	.	COX
WTCHG_18627:2:100:10950:18558	NA	=>1	.	.	COX
WTCHG_18627:2:100:11006:5992	NA	=>1	.	.	COX
WTCHG_18627:2:100:11015:19169	NA	=>1	.	.	COX
WTCHG_18627:2:100:11101:12183	NA	=>1	.	.	COX
WTCHG_18627:2:100:11209:17318	NA	=>1	.	.	COX
WTCHG_18627:2:100:11224:17256	NA	=>1	.	.	COX
WTCHG_18627:2:100:11235:17071	NA	=>1	.	.	COX
WTCHG_18627:2:100:11288:18940	NA	=>1	.	.	COX
WTCHG_18627:2:100:11289:8053	NA	=>1	.	.	COX
WTCHG_18627:2:100:11312:9818	NA	=>1	.	.	COX
WTCHG_18627:2:100:11320:7289	NA	=>1	.	.	COX
WTCHG_18627:2:100:11352:9752	NA	=>1	.	.	COX
WTCHG_18627:2:100:11362:12047	NA	=>1	.	.	COX
WTCHG_18627:2:100:11365:10217	NA	=>1	.	.	COX
WTCHG_18627:2:100:11367:9743	NA	=>1	.	.	COX
WTCHG_18627:2:100:11376:19468	NA	=>1	.	.	COX
WTCHG_18627:2:100:11456:13242	NA	=>1	.	.	COX
WTCHG_18627:2:100:11488:14026	NA	=>1	.	.	COX
WTCHG_18627:2:100:11492:11429	NA	=>1	.	.	COX
WTCHG_18627:2:100:11599:6936	NA	=>1	.	.	COX
WTCHG_18627:2:100:1159:10154	NA	=>1	.	.	COX
WTCHG_18627:2:100:11621:19816	NA	=>1	.	.	COX
WTCHG_18627:2:100:11641:7116	NA	=>1	.	.	COX
WTCHG_18627:2:100:11723:7867	NA	=>1	.	.	COX
WTCHG_18627:2:100:11735:12009	NA	=>1	.	.	COX
WTCHG_18627:2:100:11836:15612	NA	=>1	.	.	COX
WTCHG_18627:2:100:11844:15689	NA	=>1	.	.	COX
WTCHG_18627:2:100:11880:9970	NA	=>1	.	.	COX
WTCHG_18627:2:100:11915:9377	NA	=>1	.	.	COX
WTCHG_18627:2:100:12011:21337	NA	=>1	.	.	COX
WTCHG_18627:2:100:12064:12212	NA	=>1	.	.	COX
WTCHG_18627:2:100:12125:5948	NA	=>1	.	.	COX
WTCHG_18627:2:100:12204:5607	NA	=>1	.	.	COX
WTCHG_18627:2:100:12309:12699	NA	=>1	.	.	COX
WTCHG_18627:2:100:12312:20893	NA	=>1	.	.	COX
WTCHG_18627:2:100:12340:2941	NA	=>1	.	.	COX
WTCHG_18627:2:100:12362:5045	NA	=>1	.	.	COX
WTCHG_18627:2:100:12382:14514	NA	=>1	.	.	COX
WTCHG_18627:2:100:12382:14563	NA	=>1	.	.	COX
WTCHG_18627:2:100:12430:5386	NA	=>1	.	.	COX
WTCHG_18627:2:100:1252:19856	NA	=>1	.	.	COX
WTCHG_18627:2:100:12576:7659	NA	=>1	.	.	COX
WTCHG_18627:2:100:12657:15521	NA	=>1	.	.	COX
WTCHG_18627:2:100:12673:7879	NA	=>1	.	.	COX
WTCHG_18627:2:100:12749:12725	NA	=>1	.	.	COX
WTCHG_18627:2:100:12912:8886	NA	=>1	.	.	COX
WTCHG_18627:2:100:12921:13707	NA	=>1	.	.	COX
WTCHG_18627:2:100:12925:14195	NA	=>1	.	.	COX
WTCHG_18627:2:100:12932:20995	NA	=>1	.	.	COX
WTCHG_18627:2:100:12938:5349	NA	=>1	.	.	COX
WTCHG_18627:2:100:13010:8917	NA	=>1	.	.	COX
WTCHG_18627:2:100:13097:9366	NA	=>1	.	.	COX
WTCHG_18627:2:100:13125:5944	NA	=>1	.	.	COX
WTCHG_18627:2:100:13137:12199	NA	=>1	.	.	COX
WTCHG_18627:2:100:13176:2515	NA	=>1	.	.	COX
WTCHG_18627:2:100:13219:5216	NA	=>1	.	.	COX
WTCHG_18627:2:100:13295:5317	NA	=>1	.	.	COX
WTCHG_18627:2:100:13349:17674	NA	=>1	.	.	COX
WTCHG_18627:2:100:13400:15825	NA	=>1	.	.	COX
WTCHG_18627:2:100:13439:9114	NA	=>1	.	.	COX
WTCHG_18627:2:100:13573:6260	NA	=>1	.	.	COX
WTCHG_18627:2:100:13575:15024	NA	=>1	.	.	COX
WTCHG_18627:2:100:13601:15830	NA	=>1	.	.	COX
WTCHG_18627:2:100:13607:2497	NA	=>1	.	.	COX
WTCHG_18627:2:100:13628:18226	NA	=>1	.	.	COX
WTCHG_18627:2:100:13692:15092	NA	=>1	.	.	COX
WTCHG_18627:2:100:13704:21210	NA	=>1	.	.	COX
WTCHG_18627:2:100:13714:4023	NA	=>1	.	.	COX
WTCHG_18627:2:100:1374:18839	NA	=>1	.	.	COX
WTCHG_18627:2:100:13780:7560	NA	=>1	.	.	COX
WTCHG_18627:2:100:13852:11013	NA	=>1	.	.	COX
WTCHG_18627:2:100:13870:17687	NA	=>1	.	.	COX
WTCHG_18627:2:100:13877:8364	NA	=>1	.	.	COX
WTCHG_18627:2:100:13920:8573	NA	=>1	.	.	COX
WTCHG_18627:2:100:13956:14806	NA	=>1	.	.	COX
WTCHG_18627:2:100:1399:2335	NA	=>1	.	.	COX
WTCHG_18627:2:100:14001:19680	NA	=>1	.	.	COX
WTCHG_18627:2:100:14008:10706	NA	=>1	.	.	COX
WTCHG_18627:2:100:14112:14863	NA	=>1	.	.	COX
WTCHG_18627:2:100:1411:3063	NA	=>1	.	.	COX
WTCHG_18627:2:100:14171:10080	NA	=>1	.	.	COX
WTCHG_18627:2:100:14197:20757	NA	=>1	.	.	COX
WTCHG_18627:2:100:14214:15915	NA	=>1	.	.	COX
WTCHG_18627:2:100:14228:6250	NA	=>1	.	.	COX
WTCHG_18627:2:100:14251:7254	NA	=>1	.	.	COX
WTCHG_18627:2:100:14267:6812	NA	=>1	.	.	COX
WTCHG_18627:2:100:14370:3342	NA	=>1	.	.	COX
WTCHG_18627:2:100:14375:13629	NA	=>1	.	.	COX
WTCHG_18627:2:100:14426:9459	NA	=>1	.	.	COX
WTCHG_18627:2:100:14479:7515	NA	=>1	.	.	COX
WTCHG_18627:2:100:14521:7221	NA	=>1	.	.	COX
WTCHG_18627:2:100:14527:2787	NA	=>1	.	.	COX
WTCHG_18627:2:100:14559:12281	NA	=>1	.	.	COX
WTCHG_18627:2:100:1455:7046	NA	=>1	.	.	COX
WTCHG_18627:2:100:14634:7176	NA	=>1	.	.	COX
WTCHG_18627:2:100:14663:1565	NA	=>1	.	.	COX
WTCHG_18627:2:100:14665:10660	NA	=>1	.	.	COX
WTCHG_18627:2:100:14687:7415	NA	=>1	.	.	COX
WTCHG_18627:2:100:14706:5025	NA	=>1	.	.	COX
WTCHG_18627:2:100:14885:8070	NA	=>1	.	.	COX
WTCHG_18627:2:100:14957:11023	NA	=>1	.	.	COX
WTCHG_18627:2:100:14978:6822	NA	=>1	.	.	COX
WTCHG_18627:2:100:15020:16910	NA	=>1	.	.	COX
WTCHG_18627:2:100:15047:18181	NA	=>1	.	.	COX
WTCHG_18627:2:100:15062:5163	NA	=>1	.	.	COX
WTCHG_18627:2:100:15073:16210	NA	=>1	.	.	COX
WTCHG_18627:2:100:15107:10160	NA	=>1	.	.	COX
WTCHG_18627:2:100:15113:3550	NA	=>1	.	.	COX
WTCHG_18627:2:100:15180:19818	NA	=>1	.	.	COX
WTCHG_18627:2:100:15359:6452	NA	=>1	.	.	COX
WTCHG_18627:2:100:15412:5536	NA	=>1	.	.	COX
WTCHG_18627:2:100:15502:20579	NA	=>1	.	.	COX
WTCHG_18627:2:100:15506:9371	NA	=>1	.	.	COX
WTCHG_18627:2:100:15534:14695	NA	=>1	.	.	COX
WTCHG_18627:2:100:15644:1501	NA	=>1	.	.	COX
WTCHG_18627:2:100:15649:17311	NA	=>1	.	.	COX
WTCHG_18627:2:100:1564:5049	NA	=>1	.	.	COX
WTCHG_18627:2:100:15672:2128	NA	=>1	.	.	COX
WTCHG_18627:2:100:15682:17752	NA	=>1	.	.	COX
WTCHG_18627:2:100:15686:2904	NA	=>1	.	.	COX
WTCHG_18627:2:100:15771:2677	NA	=>1	.	.	COX
WTCHG_18627:2:100:15776:3503	NA	=>1	.	.	COX
